latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-7.35677,16.66539,314.65,1.24,1.11,2025-08-01,754,Terra,MODIS,69,6.1NRT,297.03,13.78,D
-8.18633,22.4437,308.82,1.27,1.12,2025-08-01,754,Terra,MODIS,51,6.1NRT,298.43,5.64,D
-8.45213,24.38219,317.38,1.76,1.3,2025-08-01,754,Terra,MODIS,71,6.1NRT,299.48,24.23,D
-8.45409,24.39739,309.77,1.76,1.3,2025-08-01,754,Terra,MODIS,42,6.1NRT,298.76,10.72,D
-8.59248,25.28597,311.41,2.08,1.4,2025-08-01,754,Terra,MODIS,39,6.1NRT,298.58,10.1,D
-8.07739,21.36658,321.57,1.11,1.05,2025-08-01,754,Terra,MODIS,77,6.1NRT,297.89,17.36,D
-8.20751,22.30586,315.57,1.24,1.11,2025-08-01,754,Terra,MODIS,68,6.1NRT,298.03,12.47,D
-8.20902,22.31684,331.06,1.25,1.11,2025-08-01,754,Terra,MODIS,85,6.1NRT,299.94,35.12,D
-8.61916,25.3954,314.67,2.12,1.42,2025-08-01,754,Terra,MODIS,9,6.1NRT,301.52,17.29,D
-8.62158,25.41419,317.79,2.13,1.42,2025-08-01,754,Terra,MODIS,64,6.1NRT,300.93,26.51,D
-7.91587,20.15819,316.38,1.01,1.01,2025-08-01,754,Terra,MODIS,69,6.1NRT,296.57,12.41,D
-7.94916,20.39188,315.15,1.03,1.01,2025-08-01,754,Terra,MODIS,58,6.1NRT,299.16,8.8,D
-8.22638,22.37065,314.39,1.26,1.11,2025-08-01,754,Terra,MODIS,67,6.1NRT,297.97,11.41,D
-8.63404,25.41253,320.28,2.13,1.42,2025-08-01,754,Terra,MODIS,61,6.1NRT,302.19,32.52,D
-8.63655,25.4318,329.05,2.14,1.42,2025-08-01,754,Terra,MODIS,83,6.1NRT,300.32,63.45,D
-7.90434,20.01436,308.02,1.01,1,2025-08-01,754,Terra,MODIS,32,6.1NRT,296.68,4.74,D
-8.11804,21.52194,317.35,1.13,1.06,2025-08-01,754,Terra,MODIS,53,6.1NRT,300.65,10.97,D
-8.12874,21.53052,337.42,1.13,1.06,2025-08-01,754,Terra,MODIS,89,6.1NRT,300.29,39.51,D
-8.13589,21.53377,315.28,1.13,1.06,2025-08-01,754,Terra,MODIS,69,6.1NRT,298.93,10.22,D
-8.13725,21.54374,312.49,1.13,1.06,2025-08-01,754,Terra,MODIS,63,6.1NRT,299.84,7.48,D
-8.63841,25.42572,331.95,2.14,1.42,2025-08-01,754,Terra,MODIS,84,6.1NRT,301.1,72.59,D
-8.16712,21.69306,310.87,1.15,1.07,2025-08-01,754,Terra,MODIS,59,6.1NRT,298.51,6.61,D
-8.16852,21.70334,309.73,1.15,1.07,2025-08-01,754,Terra,MODIS,51,6.1NRT,298.69,5.66,D
-8.03912,20.63321,310.53,1.04,1.02,2025-08-01,754,Terra,MODIS,55,6.1NRT,299.36,5.75,D
-8.26785,22.29177,331.01,1.24,1.11,2025-08-01,754,Terra,MODIS,85,6.1NRT,299.49,35.26,D
-8.26931,22.30258,308.45,1.25,1.11,2025-08-01,754,Terra,MODIS,29,6.1NRT,297.06,4.84,D
-7.69746,18.19832,311.15,1.05,1.02,2025-08-01,754,Terra,MODIS,33,6.1NRT,299.31,4.44,D
-8.85342,26.74332,311.91,2.75,1.59,2025-08-01,754,Terra,MODIS,63,6.1NRT,300.03,23.6,D
-7.45553,16.50892,308.58,1.27,1.12,2025-08-01,754,Terra,MODIS,35,6.1NRT,294.9,6.01,D
-7.45724,16.52028,323.39,1.27,1.12,2025-08-01,754,Terra,MODIS,79,6.1NRT,295.02,24.42,D
-8.81547,26.32456,322.77,2.54,1.53,2025-08-01,754,Terra,MODIS,70,6.1NRT,303.12,55.14,D
-9.1478,29.06875,312.8,4.28,1.91,2025-08-01,754,Terra,MODIS,66,6.1NRT,295.34,59.93,D
-7.33941,15.59943,312.69,1.46,1.2,2025-08-01,754,Terra,MODIS,68,6.1NRT,297.3,12.34,D
-8.38212,22.83483,317.11,1.35,1.15,2025-08-01,754,Terra,MODIS,71,6.1NRT,297.89,16.64,D
-8.38374,22.84666,309.48,1.35,1.15,2025-08-01,754,Terra,MODIS,44,6.1NRT,298.72,7.56,D
-8.42724,23.08883,328.57,1.41,1.17,2025-08-01,754,Terra,MODIS,83,6.1NRT,302.61,34.41,D
-8.2698,21.8786,323.51,1.18,1.08,2025-08-01,754,Terra,MODIS,79,6.1NRT,297.59,20.32,D
-7.73917,18.04331,325.99,1.06,1.03,2025-08-01,754,Terra,MODIS,80,6.1NRT,296.1,22.49,D
-8.0685,20.3165,313.57,1.02,1.01,2025-08-01,754,Terra,MODIS,48,6.1NRT,299.79,5.11,D
-7.72512,17.82385,312.59,1.08,1.04,2025-08-01,754,Terra,MODIS,60,6.1NRT,301.14,5.29,D
-7.77867,18.12331,312.02,1.05,1.02,2025-08-01,754,Terra,MODIS,44,6.1NRT,300.8,5.53,D
-7.93504,19.13205,314.04,1,1,2025-08-01,754,Terra,MODIS,59,6.1NRT,301.31,7.64,D
-8.25513,21.31967,312.53,1.11,1.05,2025-08-01,754,Terra,MODIS,55,6.1NRT,299.63,7.21,D
-8.2565,21.32953,310.93,1.11,1.05,2025-08-01,754,Terra,MODIS,47,6.1NRT,297.92,6.21,D
-8.83994,25.69017,312.31,2.26,1.46,2025-08-01,754,Terra,MODIS,64,6.1NRT,298.83,20.24,D
-8.98723,26.74401,311.25,2.76,1.59,2025-08-01,754,Terra,MODIS,56,6.1NRT,300.68,22.25,D
-8.97845,26.73953,311.7,2.76,1.59,2025-08-01,754,Terra,MODIS,59,6.1NRT,300.13,23.82,D
-9.04359,27.29774,308.9,3.08,1.67,2025-08-01,754,Terra,MODIS,55,6.1NRT,297.03,25.78,D
-7.90392,18.40889,348.41,1.03,1.01,2025-08-01,754,Terra,MODIS,95,6.1NRT,300.72,56.69,D
-7.90524,18.41791,321.96,1.03,1.01,2025-08-01,754,Terra,MODIS,76,6.1NRT,299.91,15.55,D
-8.05803,19.46875,324.35,1,1,2025-08-01,754,Terra,MODIS,70,6.1NRT,300.94,16.49,D
-8.29809,21.10078,339.4,1.09,1.04,2025-08-01,754,Terra,MODIS,90,6.1NRT,300.72,41.16,D
-8.30725,21.09966,322.94,1.09,1.04,2025-08-01,754,Terra,MODIS,77,6.1NRT,297.94,17.8,D
-8.30858,21.10917,319.97,1.09,1.04,2025-08-01,754,Terra,MODIS,74,6.1NRT,297.77,14.48,D
-8.08314,19.4562,316.88,1,1,2025-08-01,754,Terra,MODIS,40,6.1NRT,300.37,7.97,D
-8.47316,22.22923,311.32,1.24,1.11,2025-08-01,754,Terra,MODIS,52,6.1NRT,298.73,6.87,D
-8.75663,24.34018,309.85,1.76,1.3,2025-08-01,754,Terra,MODIS,56,6.1NRT,295.77,14.47,D
-7.66713,16.55577,307.53,1.25,1.11,2025-08-01,754,Terra,MODIS,37,6.1NRT,294.94,6.8,D
-9.20087,27.72907,308.18,3.35,1.73,2025-08-01,754,Terra,MODIS,52,6.1NRT,297.19,27.24,D
-7.56241,15.78581,310.65,1.41,1.18,2025-08-01,754,Terra,MODIS,63,6.1NRT,298.53,7.34,D
-8.21655,20.26225,335.17,1.02,1.01,2025-08-01,754,Terra,MODIS,87,6.1NRT,301.32,31.86,D
-8.21783,20.27127,319.91,1.02,1.01,2025-08-01,754,Terra,MODIS,73,6.1NRT,301.8,12.88,D
-7.56893,15.77832,309.98,1.41,1.18,2025-08-01,754,Terra,MODIS,58,6.1NRT,299.08,7.05,D
-7.65276,16.25231,325.09,1.31,1.13,2025-08-01,754,Terra,MODIS,81,6.1NRT,299.6,28.18,D
-7.65456,16.26394,324.04,1.31,1.13,2025-08-01,754,Terra,MODIS,80,6.1NRT,298.37,26.64,D
-9.19875,27.72255,307.32,3.35,1.73,2025-08-01,754,Terra,MODIS,50,6.1NRT,297.03,24.54,D
-7.98837,18.41803,322,1.03,1.01,2025-08-01,754,Terra,MODIS,77,6.1NRT,298.67,15.12,D
-7.98972,18.42716,324.58,1.03,1.01,2025-08-01,754,Terra,MODIS,79,6.1NRT,299.88,17.93,D
-7.99863,18.42587,316.16,1.03,1.01,2025-08-01,754,Terra,MODIS,24,6.1NRT,298.37,8.75,D
-8.74107,23.78035,315.91,1.6,1.24,2025-08-01,754,Terra,MODIS,70,6.1NRT,298.35,20.42,D
-8.80377,24.26519,306.99,1.74,1.29,2025-08-01,754,Terra,MODIS,37,6.1NRT,296.86,10.06,D
-8.48794,21.80853,324.96,1.18,1.08,2025-08-01,754,Terra,MODIS,80,6.1NRT,297.77,21.91,D
-8.49745,21.80735,322.83,1.18,1.08,2025-08-01,754,Terra,MODIS,78,6.1NRT,296.78,18.85,D
-8.4989,21.81784,319.48,1.18,1.08,2025-08-01,754,Terra,MODIS,51,6.1NRT,297.7,14.03,D
-7.7045,16.25734,308.02,1.31,1.13,2025-08-01,754,Terra,MODIS,10,6.1NRT,296.92,6.42,D
-7.7062,16.26867,309.23,1.3,1.13,2025-08-01,754,Terra,MODIS,23,6.1NRT,297.63,7.32,D
-7.77912,16.68907,311.11,1.23,1.1,2025-08-01,754,Terra,MODIS,57,6.1NRT,298.55,7.05,D
-7.97511,18.01588,315.71,1.06,1.03,2025-08-01,754,Terra,MODIS,66,6.1NRT,300.01,9.1,D
-7.97647,18.02516,319.59,1.06,1.03,2025-08-01,754,Terra,MODIS,74,6.1NRT,298.54,13.3,D
-8.63134,22.63906,315.51,1.32,1.14,2025-08-01,754,Terra,MODIS,69,6.1NRT,300.37,13.31,D
-8.80209,23.90375,323.77,1.63,1.26,2025-08-01,754,Terra,MODIS,79,6.1NRT,298.79,34.07,D
-8.80402,23.91819,335.54,1.64,1.26,2025-08-01,754,Terra,MODIS,88,6.1NRT,300.12,65.37,D
-8.80732,23.85892,325.02,1.62,1.25,2025-08-01,754,Terra,MODIS,80,6.1NRT,298,35.76,D
-8.80925,23.87325,327.12,1.62,1.25,2025-08-01,754,Terra,MODIS,82,6.1NRT,299.82,39.99,D
-8.24872,19.69971,326.9,1,1,2025-08-01,754,Terra,MODIS,75,6.1NRT,300.76,20.07,D
-8.8104,23.86723,328.31,1.62,1.25,2025-08-01,754,Terra,MODIS,83,6.1NRT,298.91,42.52,D
-8.01396,17.96599,310.41,1.06,1.03,2025-08-01,754,Terra,MODIS,44,6.1NRT,299.87,4.54,D
-8.08334,18.43553,361.8,1.03,1.01,2025-08-01,754,Terra,MODIS,100,6.1NRT,303.19,89.74,D
-8.08466,18.44453,335.82,1.03,1.01,2025-08-01,754,Terra,MODIS,88,6.1NRT,299.73,33.41,D
-7.67198,15.64175,308.6,1.44,1.19,2025-08-01,754,Terra,MODIS,57,6.1NRT,298.4,7.18,D
-7.86526,16.90951,333.77,1.19,1.08,2025-08-01,754,Terra,MODIS,87,6.1NRT,302.79,35.05,D
-7.86684,16.91998,321.48,1.19,1.08,2025-08-01,754,Terra,MODIS,77,6.1NRT,300.66,16.15,D
-8.38583,20.4763,317.03,1.04,1.02,2025-08-01,754,Terra,MODIS,63,6.1NRT,300.72,10.27,D
-8.53312,21.53654,310.79,1.14,1.06,2025-08-01,754,Terra,MODIS,57,6.1NRT,300.25,6.63,D
-8.53451,21.54665,320.72,1.14,1.06,2025-08-01,754,Terra,MODIS,75,6.1NRT,299.24,16.97,D
-9.04752,25.46853,315.5,2.19,1.43,2025-08-01,754,Terra,MODIS,71,6.1NRT,296.49,32.73,D
-9.05,25.48852,314.76,2.19,1.44,2025-08-01,754,Terra,MODIS,70,6.1NRT,297.86,29.65,D
-9.0744,25.68505,323.96,2.28,1.46,2025-08-01,754,Terra,MODIS,80,6.1NRT,299.54,55.49,D
-7.76178,16.16039,308.31,1.32,1.14,2025-08-01,754,Terra,MODIS,35,6.1NRT,297.45,6.93,D
-7.87481,16.90814,340.55,1.19,1.08,2025-08-01,754,Terra,MODIS,91,6.1NRT,302.09,48.77,D
-7.87639,16.91866,322.1,1.19,1.08,2025-08-01,754,Terra,MODIS,77,6.1NRT,301.92,17.25,D
-8.68301,22.56742,315.89,1.31,1.14,2025-08-01,754,Terra,MODIS,65,6.1NRT,299.63,13.01,D
-1.39941,29.1559,314.96,3.3,1.72,2025-08-01,754,Terra,MODIS,74,6.1NRT,290.33,62.46,D
-1.40277,29.17902,346.14,3.32,1.72,2025-08-01,754,Terra,MODIS,94,6.1NRT,295.63,298.47,D
-1.40641,29.20401,389.5,3.34,1.72,2025-08-01,754,Terra,MODIS,87,6.1NRT,296.28,1111.63,D
-1.4015,29.17372,340.83,3.32,1.72,2025-08-01,754,Terra,MODIS,92,6.1NRT,295.42,244.45,D
-1.40472,29.19692,374.27,3.34,1.72,2025-08-01,754,Terra,MODIS,94,6.1NRT,295.74,742.52,D
-5.22006,25.91887,324.05,2.07,1.4,2025-08-01,754,Terra,MODIS,75,6.1NRT,298.83,43.46,D
-1.41658,29.1722,304.05,3.32,1.72,2025-08-01,754,Terra,MODIS,24,6.1NRT,286.15,20.23,D
-5.22985,25.89915,321.83,2.06,1.4,2025-08-01,754,Terra,MODIS,67,6.1NRT,300.33,34.5,D
-1.41987,29.19575,345.43,3.34,1.72,2025-08-01,754,Terra,MODIS,89,6.1NRT,286.56,293.84,D
-5.23234,25.91727,335.46,2.07,1.4,2025-08-01,754,Terra,MODIS,88,6.1NRT,299.02,85.25,D
-1.42455,29.22943,332.13,3.35,1.73,2025-08-01,754,Terra,MODIS,82,6.1NRT,284.59,171.21,D
-5.22348,25.91278,319.24,2.07,1.4,2025-08-01,754,Terra,MODIS,44,6.1NRT,299.86,28.58,D
-5.23577,25.91118,338.03,2.07,1.4,2025-08-01,754,Terra,MODIS,90,6.1NRT,299.37,96.28,D
-4.01788,30.39051,311.26,4.57,1.96,2025-08-01,754,Terra,MODIS,65,6.1NRT,293.19,43.03,D
-5.50461,27.34411,319.4,2.73,1.58,2025-08-01,754,Terra,MODIS,74,6.1NRT,298.96,51.02,D
-5.49622,27.33843,319.46,2.73,1.58,2025-08-01,754,Terra,MODIS,74,6.1NRT,298.12,52.19,D
-4.02068,30.38509,312.33,4.57,1.96,2025-08-01,754,Terra,MODIS,71,6.1NRT,293.27,52.61,D
-5.59133,27.03857,311.94,2.58,1.54,2025-08-01,754,Terra,MODIS,59,6.1NRT,298.62,20.93,D
-4.24956,28.42048,309.18,3.19,1.69,2025-08-01,754,Terra,MODIS,63,6.1NRT,294.24,29.69,D
-5.28521,24.63391,310.77,1.64,1.26,2025-08-01,754,Terra,MODIS,61,6.1NRT,299.46,9.2,D
-4.31137,27.62376,307.18,2.75,1.59,2025-08-01,754,Terra,MODIS,31,6.1NRT,292.79,19.88,D
-5.53089,26.18107,329.34,2.19,1.44,2025-08-01,754,Terra,MODIS,84,6.1NRT,300.84,66.02,D
-4.31449,27.64721,312.85,2.76,1.59,2025-08-01,754,Terra,MODIS,61,6.1NRT,293.42,36.84,D
-5.53348,26.20017,315.42,2.2,1.44,2025-08-01,754,Terra,MODIS,67,6.1NRT,300.15,21.38,D
-4.32857,27.64632,313.43,2.76,1.59,2025-08-01,754,Terra,MODIS,47,6.1NRT,294.63,35.94,D
-6.0164,29.85056,311.28,4.44,1.94,2025-08-01,754,Terra,MODIS,49,6.1NRT,295.15,49.45,D
-4.18361,26.20245,311.2,2.09,1.41,2025-08-01,754,Terra,MODIS,66,6.1NRT,293.63,17.58,D
-5.91637,28.83434,311.32,3.66,1.79,2025-08-01,754,Terra,MODIS,31,6.1NRT,294.28,29.17,D
-4.1862,26.2209,313.36,2.1,1.41,2025-08-01,754,Terra,MODIS,70,6.1NRT,294.16,23.07,D
-5.53155,26.17446,323.21,2.19,1.44,2025-08-01,754,Terra,MODIS,78,6.1NRT,300.54,42.76,D
61.94117,68.45403,304.9,3.05,1.66,2025-08-01,754,Aqua,MODIS,60,6.1NRT,288.98,27.47,D
63.44402,80.98923,302.22,1.14,1.06,2025-08-01,754,Aqua,MODIS,51,6.1NRT,292.1,5.79,D
63.46746,93.35392,304.07,1.28,1.12,2025-08-01,754,Aqua,MODIS,58,6.1NRT,289.42,8.82,D
62.43165,86.17216,308.93,1,1,2025-08-01,754,Aqua,MODIS,64,6.1NRT,293.6,7.25,D
62.43742,86.20861,311.77,1,1,2025-08-01,754,Aqua,MODIS,50,6.1NRT,295.27,8.81,D
62.44031,86.22683,317.09,1,1,2025-08-01,754,Aqua,MODIS,77,6.1NRT,296.12,13.64,D
59.27347,77.69777,301.51,1.93,1.36,2025-08-01,754,Aqua,MODIS,37,6.1NRT,289.76,5.71,D
60.32391,87.99093,322.85,1,1,2025-08-01,754,Aqua,MODIS,71,6.1NRT,301.26,12.96,D
60.32658,88.00809,335.34,1,1,2025-08-01,754,Aqua,MODIS,89,6.1NRT,301.68,28.62,D
60.31809,88.0135,318.94,1,1,2025-08-01,754,Aqua,MODIS,53,6.1NRT,300.11,9.19,D
61.22156,105.05963,334.57,3.16,1.68,2025-08-01,754,Aqua,MODIS,88,6.1NRT,296.08,165.76,D
61.20661,105.06104,353.02,3.16,1.68,2025-08-01,754,Aqua,MODIS,97,6.1NRT,299.73,341.95,D
61.20779,105.11957,341.11,3.18,1.69,2025-08-01,754,Aqua,MODIS,92,6.1NRT,294.97,216.46,D
61.22136,105.06813,337.54,3.16,1.68,2025-08-01,754,Aqua,MODIS,90,6.1NRT,295.64,187.98,D
-12.77735,14.63779,310.36,1.4,1.17,2025-08-01,756,Terra,MODIS,60,6.1NRT,299.79,8.61,D
-12.74456,14.2974,312.64,1.48,1.2,2025-08-01,756,Terra,MODIS,67,6.1NRT,301.65,11.5,D
-12.77431,14.27992,309.15,1.48,1.2,2025-08-01,756,Terra,MODIS,53,6.1NRT,298.92,7.31,D
-12.92443,15.18259,316.69,1.29,1.13,2025-08-01,756,Terra,MODIS,74,6.1NRT,300.34,15.04,D
-12.92468,15.1769,315.34,1.29,1.13,2025-08-01,756,Terra,MODIS,68,6.1NRT,299.28,14.03,D
-12.94472,14.84843,324.7,1.35,1.15,2025-08-01,756,Terra,MODIS,81,6.1NRT,295.67,29.43,D
-12.94655,14.86015,353.52,1.35,1.15,2025-08-01,756,Terra,MODIS,97,6.1NRT,298.11,104.41,D
-14.45921,25.8058,306.36,2.8,1.6,2025-08-01,756,Terra,MODIS,31,6.1NRT,295.64,19.36,D
-12.91465,14.40795,308.42,1.45,1.19,2025-08-01,756,Terra,MODIS,51,6.1NRT,298.34,7.59,D
-14.44935,25.80012,305.31,2.8,1.6,2025-08-01,756,Terra,MODIS,27,6.1NRT,295.01,18.31,D
-12.97969,14.68234,312.16,1.38,1.16,2025-08-01,756,Terra,MODIS,66,6.1NRT,298.27,10.73,D
-12.98166,14.6948,312.48,1.38,1.16,2025-08-01,756,Terra,MODIS,67,6.1NRT,299.25,11.18,D
-14.51708,25.76716,317.47,2.79,1.6,2025-08-01,756,Terra,MODIS,76,6.1NRT,294.74,56.88,D
-14.51995,25.79252,340.58,2.8,1.6,2025-08-01,756,Terra,MODIS,92,6.1NRT,297.16,188.16,D
66.53461,77.26357,309.74,1.14,1.06,2025-08-01,756,Aqua,MODIS,65,6.1NRT,290.96,10.82,D
-14.81917,27.55149,307.97,3.9,1.84,2025-08-01,756,Terra,MODIS,62,6.1NRT,296.85,28.79,D
-8.7044,20.05596,314.66,1.02,1.01,2025-08-01,756,Terra,MODIS,67,6.1NRT,301.08,9.68,D
-9.09525,22.90031,320.6,1.4,1.17,2025-08-01,756,Terra,MODIS,76,6.1NRT,299.24,23.87,D
-9.53595,26.35977,339.65,2.63,1.56,2025-08-01,756,Terra,MODIS,91,6.1NRT,299.55,159.6,D
-9.53885,26.38353,326.06,2.64,1.56,2025-08-01,756,Terra,MODIS,82,6.1NRT,297.67,81.94,D
-8.71199,20.04572,353.37,1.02,1.01,2025-08-01,756,Terra,MODIS,97,6.1NRT,298.93,66.35,D
-8.71326,20.05471,338.44,1.02,1.01,2025-08-01,756,Terra,MODIS,90,6.1NRT,301.23,37.52,D
-9.10554,22.89895,308.35,1.4,1.17,2025-08-01,756,Terra,MODIS,14,6.1NRT,297.69,7.08,D
-8.19684,16.4626,310.88,1.25,1.11,2025-08-01,756,Terra,MODIS,60,6.1NRT,297.55,8.31,D
-8.27209,16.83499,308.71,1.19,1.08,2025-08-01,756,Terra,MODIS,51,6.1NRT,296.92,6.37,D
-9.16021,23.07009,327.26,1.44,1.19,2025-08-01,756,Terra,MODIS,83,6.1NRT,299.02,34.49,D
-8.22122,16.42518,307.12,1.25,1.11,2025-08-01,756,Terra,MODIS,28,6.1NRT,296.73,5.33,D
-8.93763,21.38453,315.37,1.13,1.06,2025-08-01,756,Terra,MODIS,61,6.1NRT,296.9,10.12,D
-9.59557,26.28278,308.59,2.6,1.55,2025-08-01,756,Terra,MODIS,34,6.1NRT,296.82,18.34,D
-9.59846,26.30547,311.27,2.61,1.55,2025-08-01,756,Terra,MODIS,61,6.1NRT,298.49,25.43,D
-8.88188,20.9284,355.09,1.08,1.04,2025-08-01,756,Terra,MODIS,98,6.1NRT,300.55,78.49,D
-8.88318,20.93786,326.7,1.08,1.04,2025-08-01,756,Terra,MODIS,81,6.1NRT,297.78,23.45,D
-9.16619,23.06282,313.9,1.44,1.19,2025-08-01,756,Terra,MODIS,68,6.1NRT,297.58,14.58,D
-9.16782,23.07545,320.31,1.44,1.19,2025-08-01,756,Terra,MODIS,77,6.1NRT,299.02,24.76,D
-8.33378,17.0826,316.8,1.15,1.07,2025-08-01,756,Terra,MODIS,32,6.1NRT,299.7,10.29,D
-8.49899,18.18563,308.45,1.04,1.02,2025-08-01,756,Terra,MODIS,27,6.1NRT,298.4,4.46,D
-8.97727,21.55835,315.61,1.16,1.07,2025-08-01,756,Terra,MODIS,65,6.1NRT,298.92,10.97,D
-8.33549,17.03034,313.09,1.16,1.07,2025-08-01,756,Terra,MODIS,65,6.1NRT,300.5,7.19,D
-8.98669,21.55705,311.58,1.16,1.07,2025-08-01,756,Terra,MODIS,48,6.1NRT,297.59,7.32,D
-9.59205,26.29934,313.97,2.61,1.55,2025-08-01,756,Terra,MODIS,71,6.1NRT,298.93,35.73,D
-8.3526,17.08003,315.7,1.15,1.07,2025-08-01,756,Terra,MODIS,64,6.1NRT,299.76,9.85,D
-8.90394,20.88626,310.64,1.08,1.04,2025-08-01,756,Terra,MODIS,52,6.1NRT,299.27,6.12,D
-9.64631,26.63599,315.84,2.78,1.59,2025-08-01,756,Terra,MODIS,73,6.1NRT,295.81,47.63,D
-9.64927,26.66076,315.89,2.79,1.6,2025-08-01,756,Terra,MODIS,73,6.1NRT,295.88,47.57,D
-9.1368,22.52311,318.23,1.32,1.14,2025-08-01,756,Terra,MODIS,74,6.1NRT,298.9,18.18,D
-8.49941,17.9399,309.68,1.06,1.03,2025-08-01,756,Terra,MODIS,57,6.1NRT,297.73,6.13,D
-9.14684,22.52187,325.84,1.32,1.14,2025-08-01,756,Terra,MODIS,81,6.1NRT,296.9,29.11,D
-7.82297,16.49788,314.78,1.26,1.11,2025-08-01,756,Terra,MODIS,69,6.1NRT,300.65,11.3,D
-8.69299,22.56599,334.56,1.31,1.14,2025-08-01,756,Terra,MODIS,87,6.1NRT,300.36,43.64,D
-7.85091,16.61764,316.32,1.24,1.1,2025-08-01,756,Terra,MODIS,53,6.1NRT,298.51,11.88,D
-8.6537,22.2036,353.4,1.24,1.11,2025-08-01,756,Terra,MODIS,97,6.1NRT,300.46,88.12,D
-8.65521,22.2146,326.11,1.24,1.11,2025-08-01,756,Terra,MODIS,81,6.1NRT,301.63,24.76,D
-7.77248,16.02683,306.91,1.35,1.15,2025-08-01,756,Terra,MODIS,47,6.1NRT,295.74,7.39,D
-7.84917,16.53936,309.73,1.25,1.11,2025-08-01,756,Terra,MODIS,32,6.1NRT,299.36,5.4,D
-7.86221,16.62685,316.86,1.23,1.1,2025-08-01,756,Terra,MODIS,56,6.1NRT,300.15,13.13,D
-8.22519,19.09937,321.46,1,1,2025-08-01,756,Terra,MODIS,76,6.1NRT,299.08,14.97,D
-8.22647,19.10822,312.79,1,1,2025-08-01,756,Terra,MODIS,51,6.1NRT,299.14,7.34,D
-8.66345,22.20233,313.75,1.24,1.11,2025-08-01,756,Terra,MODIS,41,6.1NRT,296.49,9.33,D
-8.66497,22.21336,336.33,1.24,1.11,2025-08-01,756,Terra,MODIS,88,6.1NRT,299.35,44.45,D
-8.61985,21.81636,310.6,1.18,1.08,2025-08-01,756,Terra,MODIS,44,6.1NRT,297.63,7.17,D
-8.62867,21.8798,320.95,1.19,1.09,2025-08-01,756,Terra,MODIS,69,6.1NRT,298.2,15.85,D
-8.67476,22.21225,314.1,1.24,1.11,2025-08-01,756,Terra,MODIS,46,6.1NRT,298.17,9.57,D
-8.10442,18.14278,316.47,1.05,1.02,2025-08-01,756,Terra,MODIS,70,6.1NRT,298.38,12.6,D
-8.63822,21.87844,315.29,1.19,1.09,2025-08-01,756,Terra,MODIS,33,6.1NRT,299.79,9.01,D
-7.87522,16.56316,312.65,1.24,1.11,2025-08-01,756,Terra,MODIS,64,6.1NRT,300.81,8.67,D
-8.64174,21.87154,313.52,1.19,1.09,2025-08-01,756,Terra,MODIS,65,6.1NRT,300.84,8.43,D
-7.88493,16.56158,326.66,1.24,1.11,2025-08-01,756,Terra,MODIS,82,6.1NRT,300.51,27.03,D
-7.88658,16.57235,308.74,1.24,1.11,2025-08-01,756,Terra,MODIS,26,6.1NRT,298.21,4.57,D
-7.96235,17.00584,311.89,1.17,1.08,2025-08-01,756,Terra,MODIS,52,6.1NRT,301.14,8.85,D
-8.88215,23.53858,319.2,1.54,1.22,2025-08-01,756,Terra,MODIS,75,6.1NRT,297.55,22.74,D
-7.87562,16.36932,340.9,1.28,1.12,2025-08-01,756,Terra,MODIS,91,6.1NRT,302.18,54.61,D
-7.87736,16.38077,324.43,1.28,1.12,2025-08-01,756,Terra,MODIS,80,6.1NRT,300.1,22.94,D
-8.03089,17.39787,312.32,1.12,1.05,2025-08-01,756,Terra,MODIS,54,6.1NRT,298.08,7.37,D
-8.03235,17.40764,310.76,1.12,1.05,2025-08-01,756,Terra,MODIS,38,6.1NRT,298.38,6.23,D
-8.13031,18.06637,310.45,1.05,1.02,2025-08-01,756,Terra,MODIS,48,6.1NRT,297.75,5.11,D
-8.89291,23.53713,315.03,1.54,1.22,2025-08-01,756,Terra,MODIS,61,6.1NRT,297.72,15.49,D
-8.89467,23.55068,328.7,1.54,1.22,2025-08-01,756,Terra,MODIS,83,6.1NRT,299.78,42.36,D
-7.88204,16.34514,315.07,1.28,1.12,2025-08-01,756,Terra,MODIS,55,6.1NRT,300.57,11.16,D
-7.88376,16.3565,319.06,1.28,1.12,2025-08-01,756,Terra,MODIS,15,6.1NRT,300.34,14.89,D
-7.92231,16.61123,308.02,1.23,1.1,2025-08-01,756,Terra,MODIS,48,6.1NRT,297.75,5.72,D
-7.93213,16.67632,310.53,1.22,1.1,2025-08-01,756,Terra,MODIS,60,6.1NRT,298.1,8.35,D
-7.93862,16.71937,318.87,1.22,1.1,2025-08-01,756,Terra,MODIS,75,6.1NRT,299.15,16.19,D
-7.94024,16.73009,319.99,1.21,1.1,2025-08-01,756,Terra,MODIS,76,6.1NRT,299.49,16.85,D
-7.94662,16.77243,314.67,1.21,1.09,2025-08-01,756,Terra,MODIS,63,6.1NRT,298.05,9.97,D
-8.75548,22.42269,311.41,1.29,1.13,2025-08-01,756,Terra,MODIS,61,6.1NRT,298.4,9.22,D
-7.93038,16.5327,340.79,1.25,1.11,2025-08-01,756,Terra,MODIS,91,6.1NRT,300.66,55.62,D
-7.93201,16.54357,326.01,1.24,1.11,2025-08-01,756,Terra,MODIS,82,6.1NRT,299.97,26.92,D
